Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities,DepartureFlight,ElderlyPopulation ,HospitalBeds
649,,Antigua and Barbuda,2020/4/9,19,2,0,14.1,29
650,,Antigua and Barbuda,2020/4/10,19,2,0,14.1,29
651,,Antigua and Barbuda,2020/4/11,21,2,0,14.1,29
652,,Antigua and Barbuda,2020/4/12,21,2,0,14.1,29
653,,Antigua and Barbuda,2020/4/13,23,2,0,14.1,29
685,,Argentina,2020/1/22,0,0,107,15.5,50
686,,Argentina,2020/1/23,0,0,116,15.5,50
687,,Argentina,2020/1/24,0,0,115,15.5,50
688,,Argentina,2020/1/25,0,0,120,15.5,50
689,,Argentina,2020/1/26,0,0,117,15.5,50
690,,Argentina,2020/1/27,0,0,119,15.5,50
691,,Argentina,2020/1/28,0,0,105,15.5,50
692,,Argentina,2020/1/29,0,0,102,15.5,50
693,,Argentina,2020/1/30,0,0,116,15.5,50
694,,Argentina,2020/1/31,0,0,0,15.5,50
695,,Argentina,2020/2/1,0,0,114,15.5,50
696,,Argentina,2020/2/2,0,0,120,15.5,50
697,,Argentina,2020/2/3,0,0,114,15.5,50
698,,Argentina,2020/2/4,0,0,107,15.5,50
699,,Argentina,2020/2/5,0,0,100,15.5,50
700,,Argentina,2020/2/6,0,0,104,15.5,50
701,,Argentina,2020/2/7,0,0,113,15.5,50
702,,Argentina,2020/2/8,0,0,121,15.5,50
703,,Argentina,2020/2/9,0,0,115,15.5,50
704,,Argentina,2020/2/10,0,0,114,15.5,50
705,,Argentina,2020/2/11,0,0,110,15.5,50
706,,Argentina,2020/2/12,0,0,105,15.5,50
707,,Argentina,2020/2/13,0,0,113,15.5,50
708,,Argentina,2020/2/14,0,0,115,15.5,50
709,,Argentina,2020/2/15,0,0,121,15.5,50
710,,Argentina,2020/2/16,0,0,119,15.5,50
711,,Argentina,2020/2/17,0,0,113,15.5,50
712,,Argentina,2020/2/18,0,0,108,15.5,50
713,,Argentina,2020/2/19,0,0,106,15.5,50
714,,Argentina,2020/2/20,0,0,0,15.5,50
715,,Argentina,2020/2/21,0,0,120,15.5,50
716,,Argentina,2020/2/22,0,0,123,15.5,50
717,,Argentina,2020/2/23,0,0,114,15.5,50
718,,Argentina,2020/2/24,0,0,116,15.5,50
719,,Argentina,2020/2/25,0,0,109,15.5,50
720,,Argentina,2020/2/26,0,0,101,15.5,50
721,,Argentina,2020/2/27,0,0,110,15.5,50
722,,Argentina,2020/2/28,0,0,114,15.5,50
723,,Argentina,2020/2/29,0,0,125,15.5,50
724,,Argentina,2020/3/1,0,0,120,15.5,50
725,,Argentina,2020/3/2,0,0,114,15.5,50
726,,Argentina,2020/3/3,1,0,109,15.5,50
727,,Argentina,2020/3/4,1,0,105,15.5,50
728,,Argentina,2020/3/5,1,0,113,15.5,50
729,,Argentina,2020/3/6,2,0,112,15.5,50
730,,Argentina,2020/3/7,8,0,111,15.5,50
731,,Argentina,2020/3/8,12,1,114,15.5,50
732,,Argentina,2020/3/9,12,1,115,15.5,50
733,,Argentina,2020/3/10,17,1,108,15.5,50
734,,Argentina,2020/3/11,19,1,106,15.5,50
735,,Argentina,2020/3/12,19,1,106,15.5,50
736,,Argentina,2020/3/13,31,2,111,15.5,50
737,,Argentina,2020/3/14,34,2,112,15.5,50
738,,Argentina,2020/3/15,45,2,104,15.5,50
739,,Argentina,2020/3/16,56,2,105,15.5,50
740,,Argentina,2020/3/17,68,2,83,15.5,50
741,,Argentina,2020/3/18,79,2,58,15.5,50
742,,Argentina,2020/3/19,97,3,59,15.5,50
743,,Argentina,2020/3/20,128,3,46,15.5,50
744,,Argentina,2020/3/21,158,4,41,15.5,50
745,,Argentina,2020/3/22,266,4,27,15.5,50
746,,Argentina,2020/3/23,301,4,16,15.5,50
747,,Argentina,2020/3/24,387,6,10,15.5,50
748,,Argentina,2020/3/25,387,8,10,15.5,50
749,,Argentina,2020/3/26,502,9,9,15.5,50
750,,Argentina,2020/3/27,589,13,5,15.5,50
751,,Argentina,2020/3/28,690,18,4,15.5,50
752,,Argentina,2020/3/29,745,19,1,15.5,50
753,,Argentina,2020/3/30,820,23,3,15.5,50
754,,Argentina,2020/3/31,1054,27,4,15.5,50
755,,Argentina,2020/4/1,1054,28,4,15.5,50
756,,Argentina,2020/4/2,1133,36,3,15.5,50
757,,Argentina,2020/4/3,1265,39,2,15.5,50
758,,Argentina,2020/4/4,1451,43,4,15.5,50
759,,Argentina,2020/4/5,1451,44,1,15.5,50
760,,Argentina,2020/4/6,1554,48,4,15.5,50
761,,Argentina,2020/4/7,1628,56,6,15.5,50
762,,Argentina,2020/4/8,1715,63,2,15.5,50
763,,Argentina,2020/4/9,1795,72,4,15.5,50
764,,Argentina,2020/4/10,1975,82,1,15.5,50
765,,Argentina,2020/4/11,1975,83,0,15.5,50
766,,Argentina,2020/4/12,2142,90,0,15.5,50
767,,Argentina,2020/4/13,2208,97,3,15.5,50
799,,Armenia,2020/1/22,0,0,22,18.5,41.8
800,,Armenia,2020/1/23,0,0,27,18.5,41.8
801,,Armenia,2020/1/24,0,0,25,18.5,41.8
802,,Armenia,2020/1/25,0,0,30,18.5,41.8
803,,Armenia,2020/1/26,0,0,27,18.5,41.8
804,,Armenia,2020/1/27,0,0,25,18.5,41.8
805,,Armenia,2020/1/28,0,0,26,18.5,41.8
806,,Armenia,2020/1/29,0,0,25,18.5,41.8
807,,Armenia,2020/1/30,0,0,24,18.5,41.8
808,,Armenia,2020/1/31,0,0,0,18.5,41.8
809,,Armenia,2020/2/1,0,0,31,18.5,41.8
810,,Armenia,2020/2/2,0,0,28,18.5,41.8
811,,Armenia,2020/2/3,0,0,28,18.5,41.8
812,,Armenia,2020/2/4,0,0,27,18.5,41.8
813,,Armenia,2020/2/5,0,0,23,18.5,41.8
814,,Armenia,2020/2/6,0,0,25,18.5,41.8
815,,Armenia,2020/2/7,0,0,25,18.5,41.8
816,,Armenia,2020/2/8,0,0,28,18.5,41.8
817,,Armenia,2020/2/9,0,0,26,18.5,41.8
818,,Armenia,2020/2/10,0,0,25,18.5,41.8
819,,Armenia,2020/2/11,0,0,27,18.5,41.8
820,,Armenia,2020/2/12,0,0,25,18.5,41.8
821,,Armenia,2020/2/13,0,0,25,18.5,41.8
822,,Armenia,2020/2/14,0,0,26,18.5,41.8
823,,Armenia,2020/2/15,0,0,30,18.5,41.8
824,,Armenia,2020/2/16,0,0,26,18.5,41.8
825,,Armenia,2020/2/17,0,0,29,18.5,41.8
826,,Armenia,2020/2/18,0,0,28,18.5,41.8
827,,Armenia,2020/2/19,0,0,23,18.5,41.8
828,,Armenia,2020/2/20,0,0,0,18.5,41.8
829,,Armenia,2020/2/21,0,0,24,18.5,41.8
830,,Armenia,2020/2/22,0,0,29,18.5,41.8
831,,Armenia,2020/2/23,0,0,27,18.5,41.8
832,,Armenia,2020/2/24,0,0,27,18.5,41.8
833,,Armenia,2020/2/25,0,0,27,18.5,41.8
834,,Armenia,2020/2/26,0,0,25,18.5,41.8
835,,Armenia,2020/2/27,0,0,22,18.5,41.8
836,,Armenia,2020/2/28,0,0,24,18.5,41.8
837,,Armenia,2020/2/29,0,0,29,18.5,41.8
838,,Armenia,2020/3/1,1,0,27,18.5,41.8
839,,Armenia,2020/3/2,1,0,25,18.5,41.8
840,,Armenia,2020/3/3,1,0,25,18.5,41.8
841,,Armenia,2020/3/4,1,0,24,18.5,41.8
842,,Armenia,2020/3/5,1,0,24,18.5,41.8
843,,Armenia,2020/3/6,1,0,24,18.5,41.8
844,,Armenia,2020/3/7,1,0,34,18.5,41.8
845,,Armenia,2020/3/8,1,0,28,18.5,41.8
846,,Armenia,2020/3/9,1,0,29,18.5,41.8
847,,Armenia,2020/3/10,1,0,30,18.5,41.8
848,,Armenia,2020/3/11,1,0,25,18.5,41.8
849,,Armenia,2020/3/12,4,0,24,18.5,41.8
850,,Armenia,2020/3/13,8,0,25,18.5,41.8
851,,Armenia,2020/3/14,18,0,31,18.5,41.8
852,,Armenia,2020/3/15,26,0,27,18.5,41.8
853,,Armenia,2020/3/16,52,0,28,18.5,41.8
854,,Armenia,2020/3/17,78,0,24,18.5,41.8
855,,Armenia,2020/3/18,84,0,20,18.5,41.8
856,,Armenia,2020/3/19,115,0,14,18.5,41.8
857,,Armenia,2020/3/20,136,0,15,18.5,41.8
858,,Armenia,2020/3/21,160,0,7,18.5,41.8
859,,Armenia,2020/3/22,194,0,7,18.5,41.8
860,,Armenia,2020/3/23,235,0,8,18.5,41.8
861,,Armenia,2020/3/24,249,0,5,18.5,41.8
862,,Armenia,2020/3/25,265,0,4,18.5,41.8
863,,Armenia,2020/3/26,290,1,5,18.5,41.8
864,,Armenia,2020/3/27,329,1,4,18.5,41.8
865,,Armenia,2020/3/28,407,1,5,18.5,41.8
866,,Armenia,2020/3/29,424,3,3,18.5,41.8
867,,Armenia,2020/3/30,482,3,4,18.5,41.8
868,,Armenia,2020/3/31,532,3,1,18.5,41.8
869,,Armenia,2020/4/1,571,4,1,18.5,41.8
870,,Armenia,2020/4/2,663,7,0,18.5,41.8
871,,Armenia,2020/4/3,736,7,0,18.5,41.8
872,,Armenia,2020/4/4,770,7,0,18.5,41.8
873,,Armenia,2020/4/5,822,7,0,18.5,41.8
874,,Armenia,2020/4/6,833,8,1,18.5,41.8
875,,Armenia,2020/4/7,853,8,0,18.5,41.8
876,,Armenia,2020/4/8,881,9,0,18.5,41.8
877,,Armenia,2020/4/9,921,10,0,18.5,41.8
878,,Armenia,2020/4/10,937,12,0,18.5,41.8
879,,Armenia,2020/4/11,967,13,0,18.5,41.8
880,,Armenia,2020/4/12,1013,13,0,18.5,41.8
881,,Armenia,2020/4/13,1039,14,1,18.5,41.8
913,Australian Capital Territory,Australia,2020/1/22,0,0,296,21.8,26.2
914,Australian Capital Territory,Australia,2020/1/23,0,0,313,21.8,26.2
915,Australian Capital Territory,Australia,2020/1/24,0,0,312,21.8,26.2
916,Australian Capital Territory,Australia,2020/1/25,0,0,312,21.8,26.2
917,Australian Capital Territory,Australia,2020/1/26,0,0,311,21.8,26.2
918,Australian Capital Territory,Australia,2020/1/27,0,0,305,21.8,26.2
919,Australian Capital Territory,Australia,2020/1/28,0,0,293,21.8,26.2
920,Australian Capital Territory,Australia,2020/1/29,0,0,293,21.8,26.2
921,Australian Capital Territory,Australia,2020/1/30,0,0,297,21.8,26.2
922,Australian Capital Territory,Australia,2020/1/31,0,0,0,21.8,26.2
923,Australian Capital Territory,Australia,2020/2/1,0,0,309,21.8,26.2
924,Australian Capital Territory,Australia,2020/2/2,0,0,289,21.8,26.2
925,Australian Capital Territory,Australia,2020/2/3,0,0,269,21.8,26.2
926,Australian Capital Territory,Australia,2020/2/4,0,0,265,21.8,26.2
927,Australian Capital Territory,Australia,2020/2/5,0,0,275,21.8,26.2
928,Australian Capital Territory,Australia,2020/2/6,0,0,261,21.8,26.2
929,Australian Capital Territory,Australia,2020/2/7,0,0,284,21.8,26.2
930,Australian Capital Territory,Australia,2020/2/8,0,0,281,21.8,26.2
931,Australian Capital Territory,Australia,2020/2/9,0,0,278,21.8,26.2
932,Australian Capital Territory,Australia,2020/2/10,0,0,264,21.8,26.2
933,Australian Capital Territory,Australia,2020/2/11,0,0,248,21.8,26.2
934,Australian Capital Territory,Australia,2020/2/12,0,0,261,21.8,26.2
935,Australian Capital Territory,Australia,2020/2/13,0,0,257,21.8,26.2
936,Australian Capital Territory,Australia,2020/2/14,0,0,272,21.8,26.2
937,Australian Capital Territory,Australia,2020/2/15,0,0,274,21.8,26.2
938,Australian Capital Territory,Australia,2020/2/16,0,0,270,21.8,26.2
939,Australian Capital Territory,Australia,2020/2/17,0,0,245,21.8,26.2
940,Australian Capital Territory,Australia,2020/2/18,0,0,245,21.8,26.2
941,Australian Capital Territory,Australia,2020/2/19,0,0,247,21.8,26.2
942,Australian Capital Territory,Australia,2020/2/20,0,0,0,21.8,26.2
943,Australian Capital Territory,Australia,2020/2/21,0,0,259,21.8,26.2
944,Australian Capital Territory,Australia,2020/2/22,0,0,261,21.8,26.2
945,Australian Capital Territory,Australia,2020/2/23,0,0,261,21.8,26.2
946,Australian Capital Territory,Australia,2020/2/24,0,0,244,21.8,26.2
947,Australian Capital Territory,Australia,2020/2/25,0,0,231,21.8,26.2
948,Australian Capital Territory,Australia,2020/2/26,0,0,242,21.8,26.2
949,Australian Capital Territory,Australia,2020/2/27,0,0,249,21.8,26.2
950,Australian Capital Territory,Australia,2020/2/28,0,0,258,21.8,26.2
951,Australian Capital Territory,Australia,2020/2/29,0,0,265,21.8,26.2
952,Australian Capital Territory,Australia,2020/3/1,0,0,268,21.8,26.2
953,Australian Capital Territory,Australia,2020/3/2,0,0,239,21.8,26.2
954,Australian Capital Territory,Australia,2020/3/3,0,0,238,21.8,26.2
955,Australian Capital Territory,Australia,2020/3/4,0,0,244,21.8,26.2
956,Australian Capital Territory,Australia,2020/3/5,0,0,247,21.8,26.2
957,Australian Capital Territory,Australia,2020/3/6,0,0,254,21.8,26.2
958,Australian Capital Territory,Australia,2020/3/7,0,0,256,21.8,26.2
959,Australian Capital Territory,Australia,2020/3/8,0,0,258,21.8,26.2
960,Australian Capital Territory,Australia,2020/3/9,0,0,236,21.8,26.2
961,Australian Capital Territory,Australia,2020/3/10,0,0,228,21.8,26.2
962,Australian Capital Territory,Australia,2020/3/11,0,0,233,21.8,26.2
963,Australian Capital Territory,Australia,2020/3/12,0,0,231,21.8,26.2
964,Australian Capital Territory,Australia,2020/3/13,1,0,244,21.8,26.2
965,Australian Capital Territory,Australia,2020/3/14,1,0,253,21.8,26.2
966,Australian Capital Territory,Australia,2020/3/15,1,0,251,21.8,26.2
967,Australian Capital Territory,Australia,2020/3/16,2,0,226,21.8,26.2
968,Australian Capital Territory,Australia,2020/3/17,2,0,211,21.8,26.2
969,Australian Capital Territory,Australia,2020/3/18,3,0,222,21.8,26.2
970,Australian Capital Territory,Australia,2020/3/19,4,0,202,21.8,26.2
971,Australian Capital Territory,Australia,2020/3/20,6,0,212,21.8,26.2
972,Australian Capital Territory,Australia,2020/3/21,9,0,198,21.8,26.2
973,Australian Capital Territory,Australia,2020/3/22,19,0,165,21.8,26.2
974,Australian Capital Territory,Australia,2020/3/23,32,0,142,21.8,26.2
975,Australian Capital Territory,Australia,2020/3/24,39,0,114,21.8,26.2
976,Australian Capital Territory,Australia,2020/3/25,39,0,98,21.8,26.2
977,Australian Capital Territory,Australia,2020/3/26,53,0,71,21.8,26.2
978,Australian Capital Territory,Australia,2020/3/27,62,0,61,21.8,26.2
979,Australian Capital Territory,Australia,2020/3/28,71,0,69,21.8,26.2
980,Australian Capital Territory,Australia,2020/3/29,77,0,51,21.8,26.2
981,Australian Capital Territory,Australia,2020/3/30,78,1,45,21.8,26.2
982,Australian Capital Territory,Australia,2020/3/31,80,1,39,21.8,26.2
983,Australian Capital Territory,Australia,2020/4/1,84,1,42,21.8,26.2
984,Australian Capital Territory,Australia,2020/4/2,87,1,44,21.8,26.2
985,Australian Capital Territory,Australia,2020/4/3,91,1,57,21.8,26.2
986,Australian Capital Territory,Australia,2020/4/4,93,2,55,21.8,26.2
987,Australian Capital Territory,Australia,2020/4/5,96,2,60,21.8,26.2
988,Australian Capital Territory,Australia,2020/4/6,96,2,48,21.8,26.2
989,Australian Capital Territory,Australia,2020/4/7,96,2,40,21.8,26.2
990,Australian Capital Territory,Australia,2020/4/8,99,2,49,21.8,26.2
991,Australian Capital Territory,Australia,2020/4/9,100,2,51,21.8,26.2
992,Australian Capital Territory,Australia,2020/4/10,103,2,60,21.8,26.2
993,Australian Capital Territory,Australia,2020/4/11,103,2,0,21.8,26.2
994,Australian Capital Territory,Australia,2020/4/12,103,2,0,21.8,26.2
995,Australian Capital Territory,Australia,2020/4/13,102,2,43,21.8,26.2
1027,New South Wales,Australia,2020/1/22,0,0,296,21.8,38.8
1028,New South Wales,Australia,2020/1/23,0,0,313,21.8,38.8
1029,New South Wales,Australia,2020/1/24,0,0,312,21.8,38.8
1030,New South Wales,Australia,2020/1/25,0,0,312,21.8,38.8
1031,New South Wales,Australia,2020/1/26,3,0,311,21.8,38.8
1032,New South Wales,Australia,2020/1/27,4,0,305,21.8,38.8
1033,New South Wales,Australia,2020/1/28,4,0,293,21.8,38.8
1034,New South Wales,Australia,2020/1/29,4,0,293,21.8,38.8
1035,New South Wales,Australia,2020/1/30,4,0,297,21.8,38.8
1036,New South Wales,Australia,2020/1/31,4,0,0,21.8,38.8
1037,New South Wales,Australia,2020/2/1,4,0,309,21.8,38.8
1038,New South Wales,Australia,2020/2/2,4,0,289,21.8,38.8
1039,New South Wales,Australia,2020/2/3,4,0,269,21.8,38.8
1040,New South Wales,Australia,2020/2/4,4,0,265,21.8,38.8
1041,New South Wales,Australia,2020/2/5,4,0,275,21.8,38.8
1042,New South Wales,Australia,2020/2/6,4,0,261,21.8,38.8
1043,New South Wales,Australia,2020/2/7,4,0,284,21.8,38.8
1044,New South Wales,Australia,2020/2/8,4,0,281,21.8,38.8
1045,New South Wales,Australia,2020/2/9,4,0,278,21.8,38.8
1046,New South Wales,Australia,2020/2/10,4,0,264,21.8,38.8
1047,New South Wales,Australia,2020/2/11,4,0,248,21.8,38.8
1048,New South Wales,Australia,2020/2/12,4,0,261,21.8,38.8
1049,New South Wales,Australia,2020/2/13,4,0,257,21.8,38.8
1050,New South Wales,Australia,2020/2/14,4,0,272,21.8,38.8
1051,New South Wales,Australia,2020/2/15,4,0,274,21.8,38.8
1052,New South Wales,Australia,2020/2/16,4,0,270,21.8,38.8
1053,New South Wales,Australia,2020/2/17,4,0,245,21.8,38.8
1054,New South Wales,Australia,2020/2/18,4,0,245,21.8,38.8
1055,New South Wales,Australia,2020/2/19,4,0,247,21.8,38.8
1056,New South Wales,Australia,2020/2/20,4,0,0,21.8,38.8
1057,New South Wales,Australia,2020/2/21,4,0,259,21.8,38.8
1058,New South Wales,Australia,2020/2/22,4,0,261,21.8,38.8
1059,New South Wales,Australia,2020/2/23,4,0,261,21.8,38.8
1060,New South Wales,Australia,2020/2/24,4,0,244,21.8,38.8
1061,New South Wales,Australia,2020/2/25,4,0,231,21.8,38.8
1062,New South Wales,Australia,2020/2/26,4,0,242,21.8,38.8
1063,New South Wales,Australia,2020/2/27,4,0,249,21.8,38.8
1064,New South Wales,Australia,2020/2/28,4,0,258,21.8,38.8
1065,New South Wales,Australia,2020/2/29,4,0,265,21.8,38.8
1066,New South Wales,Australia,2020/3/1,6,0,268,21.8,38.8
1067,New South Wales,Australia,2020/3/2,6,0,239,21.8,38.8
1068,New South Wales,Australia,2020/3/3,13,0,238,21.8,38.8
1069,New South Wales,Australia,2020/3/4,22,1,244,21.8,38.8
1070,New South Wales,Australia,2020/3/5,22,1,247,21.8,38.8
1071,New South Wales,Australia,2020/3/6,26,1,254,21.8,38.8
1072,New South Wales,Australia,2020/3/7,28,1,256,21.8,38.8
1073,New South Wales,Australia,2020/3/8,38,2,258,21.8,38.8
1074,New South Wales,Australia,2020/3/9,48,2,236,21.8,38.8
1075,New South Wales,Australia,2020/3/10,55,2,228,21.8,38.8
1076,New South Wales,Australia,2020/3/11,65,2,233,21.8,38.8
1077,New South Wales,Australia,2020/3/12,65,2,231,21.8,38.8
1078,New South Wales,Australia,2020/3/13,92,2,244,21.8,38.8
1079,New South Wales,Australia,2020/3/14,112,2,253,21.8,38.8
1080,New South Wales,Australia,2020/3/15,134,2,251,21.8,38.8
1081,New South Wales,Australia,2020/3/16,171,2,226,21.8,38.8
1082,New South Wales,Australia,2020/3/17,210,4,211,21.8,38.8
1083,New South Wales,Australia,2020/3/18,267,5,222,21.8,38.8
1084,New South Wales,Australia,2020/3/19,307,5,202,21.8,38.8
1085,New South Wales,Australia,2020/3/20,353,6,212,21.8,38.8
1086,New South Wales,Australia,2020/3/21,436,6,198,21.8,38.8
1087,New South Wales,Australia,2020/3/22,669,6,165,21.8,38.8
1088,New South Wales,Australia,2020/3/23,669,6,142,21.8,38.8
1089,New South Wales,Australia,2020/3/24,818,7,114,21.8,38.8
1090,New South Wales,Australia,2020/3/25,1029,7,98,21.8,38.8
1091,New South Wales,Australia,2020/3/26,1219,7,71,21.8,38.8
1092,New South Wales,Australia,2020/3/27,1405,7,61,21.8,38.8
1093,New South Wales,Australia,2020/3/28,1617,8,69,21.8,38.8
1094,New South Wales,Australia,2020/3/29,1791,8,51,21.8,38.8
1095,New South Wales,Australia,2020/3/30,2032,8,45,21.8,38.8
1096,New South Wales,Australia,2020/3/31,2032,8,39,21.8,38.8
1097,New South Wales,Australia,2020/4/1,2182,9,42,21.8,38.8
1098,New South Wales,Australia,2020/4/2,2298,10,44,21.8,38.8
1099,New South Wales,Australia,2020/4/3,2389,12,57,21.8,38.8
1100,New South Wales,Australia,2020/4/4,2493,12,55,21.8,38.8
1101,New South Wales,Australia,2020/4/5,2580,16,60,21.8,38.8
1102,New South Wales,Australia,2020/4/6,2637,18,48,21.8,38.8
1103,New South Wales,Australia,2020/4/7,2686,21,40,21.8,38.8
1104,New South Wales,Australia,2020/4/8,2734,21,49,21.8,38.8
1105,New South Wales,Australia,2020/4/9,2773,21,51,21.8,38.8
1106,New South Wales,Australia,2020/4/10,2822,22,60,21.8,38.8
1107,New South Wales,Australia,2020/4/11,2857,23,0,21.8,38.8
1108,New South Wales,Australia,2020/4/12,2857,24,0,21.8,38.8
1109,New South Wales,Australia,2020/4/13,2863,25,43,21.8,38.8
1141,Northern Territory,Australia,2020/1/22,0,0,296,21.8,
1142,Northern Territory,Australia,2020/1/23,0,0,313,21.8,
1143,Northern Territory,Australia,2020/1/24,0,0,312,21.8,
1144,Northern Territory,Australia,2020/1/25,0,0,312,21.8,
1145,Northern Territory,Australia,2020/1/26,0,0,311,21.8,
1146,Northern Territory,Australia,2020/1/27,0,0,305,21.8,
1147,Northern Territory,Australia,2020/1/28,0,0,293,21.8,
1148,Northern Territory,Australia,2020/1/29,0,0,293,21.8,
1149,Northern Territory,Australia,2020/1/30,0,0,297,21.8,
1150,Northern Territory,Australia,2020/1/31,0,0,0,21.8,
1151,Northern Territory,Australia,2020/2/1,0,0,309,21.8,
1152,Northern Territory,Australia,2020/2/2,0,0,289,21.8,
1153,Northern Territory,Australia,2020/2/3,0,0,269,21.8,
1154,Northern Territory,Australia,2020/2/4,0,0,265,21.8,
1155,Northern Territory,Australia,2020/2/5,0,0,275,21.8,
1156,Northern Territory,Australia,2020/2/6,0,0,261,21.8,
1157,Northern Territory,Australia,2020/2/7,0,0,284,21.8,
1158,Northern Territory,Australia,2020/2/8,0,0,281,21.8,
1159,Northern Territory,Australia,2020/2/9,0,0,278,21.8,
1160,Northern Territory,Australia,2020/2/10,0,0,264,21.8,
1161,Northern Territory,Australia,2020/2/11,0,0,248,21.8,
1162,Northern Territory,Australia,2020/2/12,0,0,261,21.8,
1163,Northern Territory,Australia,2020/2/13,0,0,257,21.8,
1164,Northern Territory,Australia,2020/2/14,0,0,272,21.8,
1165,Northern Territory,Australia,2020/2/15,0,0,274,21.8,
1166,Northern Territory,Australia,2020/2/16,0,0,270,21.8,
1167,Northern Territory,Australia,2020/2/17,0,0,245,21.8,
1168,Northern Territory,Australia,2020/2/18,0,0,245,21.8,
1169,Northern Territory,Australia,2020/2/19,0,0,247,21.8,
1170,Northern Territory,Australia,2020/2/20,0,0,0,21.8,
1171,Northern Territory,Australia,2020/2/21,0,0,259,21.8,
1172,Northern Territory,Australia,2020/2/22,0,0,261,21.8,
1173,Northern Territory,Australia,2020/2/23,0,0,261,21.8,
1174,Northern Territory,Australia,2020/2/24,0,0,244,21.8,
1175,Northern Territory,Australia,2020/2/25,0,0,231,21.8,
1176,Northern Territory,Australia,2020/2/26,0,0,242,21.8,
1177,Northern Territory,Australia,2020/2/27,0,0,249,21.8,
1178,Northern Territory,Australia,2020/2/28,0,0,258,21.8,
1179,Northern Territory,Australia,2020/2/29,0,0,265,21.8,
1180,Northern Territory,Australia,2020/3/1,0,0,268,21.8,
1181,Northern Territory,Australia,2020/3/2,0,0,239,21.8,
1182,Northern Territory,Australia,2020/3/3,0,0,238,21.8,
1183,Northern Territory,Australia,2020/3/4,1,0,244,21.8,
1184,Northern Territory,Australia,2020/3/5,1,0,247,21.8,
1185,Northern Territory,Australia,2020/3/6,0,0,254,21.8,
1186,Northern Territory,Australia,2020/3/7,0,0,256,21.8,
1187,Northern Territory,Australia,2020/3/8,0,0,258,21.8,
1188,Northern Territory,Australia,2020/3/9,0,0,236,21.8,
1189,Northern Territory,Australia,2020/3/10,1,0,228,21.8,
1190,Northern Territory,Australia,2020/3/11,1,0,233,21.8,
1191,Northern Territory,Australia,2020/3/12,1,0,231,21.8,
1192,Northern Territory,Australia,2020/3/13,1,0,244,21.8,
1193,Northern Territory,Australia,2020/3/14,1,0,253,21.8,
1194,Northern Territory,Australia,2020/3/15,1,0,251,21.8,
1195,Northern Territory,Australia,2020/3/16,1,0,226,21.8,
1196,Northern Territory,Australia,2020/3/17,1,0,211,21.8,
1197,Northern Territory,Australia,2020/3/18,1,0,222,21.8,
1198,Northern Territory,Australia,2020/3/19,1,0,202,21.8,
1199,Northern Territory,Australia,2020/3/20,3,0,212,21.8,
1200,Northern Territory,Australia,2020/3/21,3,0,198,21.8,
1201,Northern Territory,Australia,2020/3/22,5,0,165,21.8,
1202,Northern Territory,Australia,2020/3/23,5,0,142,21.8,
1203,Northern Territory,Australia,2020/3/24,6,0,114,21.8,
1204,Northern Territory,Australia,2020/3/25,6,0,98,21.8,
1205,Northern Territory,Australia,2020/3/26,12,0,71,21.8,
1206,Northern Territory,Australia,2020/3/27,12,0,61,21.8,
1207,Northern Territory,Australia,2020/3/28,15,0,69,21.8,
1208,Northern Territory,Australia,2020/3/29,15,0,51,21.8,
1209,Northern Territory,Australia,2020/3/30,15,0,45,21.8,
1210,Northern Territory,Australia,2020/3/31,17,0,39,21.8,
1211,Northern Territory,Australia,2020/4/1,19,0,42,21.8,
1212,Northern Territory,Australia,2020/4/2,21,0,44,21.8,
1213,Northern Territory,Australia,2020/4/3,22,0,57,21.8,
1214,Northern Territory,Australia,2020/4/4,26,0,55,21.8,
1215,Northern Territory,Australia,2020/4/5,27,0,60,21.8,
1216,Northern Territory,Australia,2020/4/6,28,0,48,21.8,
1217,Northern Territory,Australia,2020/4/7,28,0,40,21.8,
1218,Northern Territory,Australia,2020/4/8,28,0,49,21.8,
1219,Northern Territory,Australia,2020/4/9,28,0,51,21.8,
1220,Northern Territory,Australia,2020/4/10,28,0,60,21.8,
1221,Northern Territory,Australia,2020/4/11,28,0,0,21.8,
1222,Northern Territory,Australia,2020/4/12,28,0,0,21.8,
1223,Northern Territory,Australia,2020/4/13,28,0,43,21.8,
1255,Queensland,Australia,2020/1/22,0,0,296,21.8,37.1
1256,Queensland,Australia,2020/1/23,0,0,313,21.8,37.1
1257,Queensland,Australia,2020/1/24,0,0,312,21.8,37.1
1258,Queensland,Australia,2020/1/25,0,0,312,21.8,37.1
1259,Queensland,Australia,2020/1/26,0,0,311,21.8,37.1
1260,Queensland,Australia,2020/1/27,0,0,305,21.8,37.1
1261,Queensland,Australia,2020/1/28,0,0,293,21.8,37.1
1262,Queensland,Australia,2020/1/29,1,0,293,21.8,37.1
1263,Queensland,Australia,2020/1/30,3,0,297,21.8,37.1
1264,Queensland,Australia,2020/1/31,2,0,0,21.8,37.1
1265,Queensland,Australia,2020/2/1,3,0,309,21.8,37.1
1266,Queensland,Australia,2020/2/2,2,0,289,21.8,37.1
1267,Queensland,Australia,2020/2/3,2,0,269,21.8,37.1
1268,Queensland,Australia,2020/2/4,3,0,265,21.8,37.1
1269,Queensland,Australia,2020/2/5,3,0,275,21.8,37.1
1270,Queensland,Australia,2020/2/6,4,0,261,21.8,37.1
